Angle
Circles,360,0
Circumferences,360,0
Degrees,1,0
Grades,0.9,0
Minutes,0.0166,0
Quadrants,90,0
Radians,57.29577,0
Revolutions,360,0
Seconds,0.000277778,0
Signs,30,0
