Speed
Cm. / hr.,0.00001,0
Cm. / min.,0.0006,0
Cm. / sec.,0.036,0
Feet / hr.,0.0003048,0
Feet / min.,0.018288,0
Feet / sec.,1.09728,0
Kilometers / hr.,1,0
Kilometers / min.,60,0
Kilometers / sec.,3600,0
Knots (Int.),1.851999993,0
Meters / hr.,0.001,0
Meters / min.,0.06,0
Meters / sec.,3.6,0
Miles / hr.,1.609343678,0
Miles / min.,96.56062068,0
Miles / sec.,5793.637241,0
Speed of Light,1079252833,0
